"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"10","1016.6","1019.2","1018.5","2021/11/10 08:12:00","1015.0","2021/11/10 14:30:00","17.4","21.7","2021/11/10 12:02:00","12.7","2021/11/10 23:54:00","10.6","65","46","2021/11/10 12:17:00","3.2","80","9.7","50","2021/11/10 14:23:00","T","0.8","T","2021/11/10 00:01:00","T","2021/11/10 00:01:00","4.8","44.0","11.80","18.8","2.5","6","2021/11/10 12:00:00","4.8","18.5","19.0","19.9","20.6","22.3","23.0","25.2"
"11","1015.8","1018.3","1017.8","2021/11/11 09:13:00","1013.6","2021/11/11 13:59:00","18.5","23.8","2021/11/11 11:46:00","12.4","2021/11/11 00:41:00","10.9","63","41","2021/11/11 11:22:00","5.1","60","16.7","50","2021/11/11 15:46:00","0.0","0.0","0.0","--","0.0","--","10.5","96.4","18.03","19.2","-4.5","7","2021/11/11 12:00:00","0.4","18.4","18.6","19.5","20.2","21.9","22.6","24.9"
"12","1016.8","1019.3","1020.2","2021/11/12 08:36:00","1015.4","2021/11/12 00:17:00","19.8","22.5","2021/11/12 12:54:00","17.7","2021/11/12 07:10:00","13.2","66","54","2021/11/12 14:38:00","7.2","60","17.6","60","2021/11/12 22:21:00","1.0","4.0","0.5","2021/11/12 07:46:00","0.5","2021/11/12 07:46:00","3.5","32.2","11.49","15.8","-4.7","5","2021/11/12 11:00:00","8.4","19.1","19.2","19.9","20.4","21.9","22.4","24.6"
"13","1016.6","1019.2","1018.0","2021/11/13 08:58:00","1014.8","2021/11/13 14:05:00","18.1","21.3","2021/11/13 11:32:00","16.6","2021/11/13 02:29:00","15.6","86","72","2021/11/13 10:33:00","5.8","60","15.6","60","2021/11/13 00:03:00","12.5","4.3","3.0","2021/11/13 01:46:00","9.0","2021/11/13 01:14:00","0.5","4.6","6.58","14.4","-1.4","5","2021/11/13 12:00:00","9.6","18.3","18.9","19.6","20.2","21.7","22.2","24.4"
"14","1016.4","1018.9","1018.5","2021/11/14 08:19:00","1014.5","2021/11/14 14:50:00","19.4","22.5","2021/11/14 11:34:00","17.2","2021/11/14 03:16:00","14.1","72","58","2021/11/14 10:48:00","6.7","50","16.0","60","2021/11/14 13:23:00","0.5","1.3","0.5","2021/11/14 02:47:00","0.5","2021/11/14 02:47:00","4.2","38.7","12.33","25.2","4.4","5","2021/11/14 12:00:00","5.8","18.6","18.9","19.5","20.0","21.5","22.0","24.2"
"15","1014.4","1017.0","1017.2","2021/11/15 09:39:00","1012.7","2021/11/15 16:17:00","21.7","25.7","2021/11/15 11:23:00","18.4","2021/11/15 03:22:00","15.2","67","51","2021/11/15 11:24:00","5.8","60","16.1","40","2021/11/15 12:22:00","0.0","0.0","0.0","--","0.0","--","7.2","66.5","14.93","27.2","4.3","6","2021/11/15 12:00:00","5.2","19.9","19.4","19.7","20.1","21.5","21.8","24.0"
"16","1014.4","1016.9","1016.4","2021/11/16 20:12:00","1012.7","2021/11/16 14:09:00","22.9","26.2","2021/11/16 10:21:00","20.5","2021/11/16 02:00:00","18.2","75","59","2021/11/16 09:55:00","3.6","100","13.8","20","2021/11/16 16:15:00","T","0.4","T","2021/11/16 18:13:00","T","2021/11/16 18:13:00","5.5","50.9","12.93","14.0","-4.0","6","2021/11/16 12:00:00","7.4","21.3","20.7","20.8","20.9","22.0","22.0","23.9"
"17","1013.2","1015.7","1015.1","2021/11/17 09:12:00","1011.3","2021/11/17 14:16:00","23.5","26.8","2021/11/17 12:15:00","21.6","2021/11/17 22:00:00","19.0","77","63","2021/11/17 14:23:00","4.2","60","11.4","70","2021/11/17 08:27:00","0.0","0.0","0.0","--","0.0","--","2.3","21.3","10.37","21.6","-1.1","5","2021/11/17 13:00:00","8.4","21.9","21.4","21.5","21.6","22.5","22.3","23.8"
"18","1011.8","1014.3","1014.8","2021/11/18 09:01:00","1009.6","2021/11/18 15:28:00","20.6","22.4","2021/11/18 01:17:00","19.0","2021/11/18 04:22:00","19.2","91","86","2021/11/18 09:38:00","5.2","30","16.1","20","2021/11/18 03:36:00","8.5","7.6","1.5","2021/11/18 01:35:00","5.0","2021/11/18 01:35:00","0.0","0.0","2.61","10.8","/","2","2021/11/18 12:00:00","9.8","20.4","20.8","21.3","21.6","22.7","22.6","23.8"
"19","1009.8","1012.3","1011.2","2021/11/19 07:36:00","1008.5","2021/11/19 15:49:00","22.5","24.9","2021/11/19 13:10:00","21.0","2021/11/19 06:00:00","20.0","86","79","2021/11/19 13:32:00","6.3","50","15.9","40","2021/11/19 19:30:00","3.0","2.5","1.5","2021/11/19 06:06:00","2.5","2021/11/19 05:57:00","2.6","24.1","9.63","14.4","-2.3","5","2021/11/19 13:00:00","8.6","21.3","21.2","21.4","21.6","22.6","22.5","23.8"
"20","1010.6","1013.1","1012.2","2021/11/20 08:07:00","1008.9","2021/11/20 14:52:00","23.2","25.8","2021/11/20 12:22:00","21.7","2021/11/20 02:22:00","19.7","81","65","2021/11/20 12:09:00","6.9","50","15.4","50","2021/11/20 11:35:00","T","0.1","T","2021/11/20 07:07:00","T","2021/11/20 07:07:00","4.5","41.8","12.77","17.6","3.6","6","2021/11/20 12:00:00","8.4","21.6","21.4","21.6","21.7","22.8","22.6","23.8"
"21","1011.1","1013.6","1012.6","2021/11/21 09:20:00","1009.7","2021/11/21 15:14:00","22.7","26.0","2021/11/21 12:32:00","18.8","2021/11/21 05:05:00","20.2","86","67","2021/11/21 11:52:00","2.3","20","7.3","70","2021/11/21 00:09:00","0.0","0.0","0.0","--","0.0","--","8.6","80.1","15.46","12.8","-2.1","6","2021/11/21 12:00:00","5.0","22.0","21.7","21.9","22.0","22.9","22.7","23.8"
"22","1015.6","1018.2","1019.3","2021/11/22 22:14:00","1010.3","2021/11/22 02:59:00","17.6","22.4","2021/11/22 02:53:00","14.7","2021/11/22 23:39:00","16.3","92","80","2021/11/22 21:56:00","7.6","50","19.6","30","2021/11/22 09:19:00","10.5","14.4","1.0","2021/11/22 05:45:00","2.0","2021/11/22 05:45:00","0.0","0.0","1.97","5.7","/","1","2021/11/22 12:00:00","10.0","19.0","20.3","21.1","21.6","22.9","22.9","23.8"
"23","1019.1","1021.7","1020.6","2021/11/23 09:47:00","1017.8","2021/11/23 02:32:00","15.7","16.7","2021/11/23 22:53:00","14.1","2021/11/23 05:52:00","11.9","78","68","2021/11/23 02:28:00","6.8","60","16.9","40","2021/11/23 04:14:00","0.5","6.5","0.5","2021/11/23 05:32:00","0.5","2021/11/23 05:32:00","0.0","0.0","1.41","13.8","-1.8","1","2021/11/23 12:00:00","10.0","16.4","17.6","18.5","19.4","21.3","22.1","23.8"
"24","1017.6","1020.2","1019.8","2021/11/24 00:09:00","1016.0","2021/11/24 14:23:00","18.0","19.9","2021/11/24 13:03:00","16.2","2021/11/24 02:55:00","12.6","71","64","2021/11/24 09:39:00","6.6","50","15.8","50","2021/11/24 14:53:00","0.0","0.0","0.0","--","0.0","--","0.2","1.9","8.15","16.8","2.5","4","2021/11/24 13:00:00","9.2","17.2","17.6","18.2","18.8","20.5","21.3","23.6"
"25","1015.8","1018.4","1017.6","2021/11/25 09:12:00","1014.6","2021/11/25 13:23:00","20.1","21.9","2021/11/25 12:45:00","18.1","2021/11/25 00:36:00","16.4","79","72","2021/11/25 12:09:00","7.0","50","18.5","50","2021/11/25 19:37:00","0.0","0.0","0.0","--","0.0","--","0.0","0.0","5.21","18.0","-2.4","4","2021/11/25 13:00:00","9.4","18.8","18.7","19.0","19.3","20.6","21.0","23.3"
"26","1017.4","1019.9","1019.8","2021/11/26 21:18:00","1014.8","2021/11/26 04:45:00","19.6","21.8","2021/11/26 11:43:00","17.5","2021/11/26 22:56:00","15.0","75","61","2021/11/26 17:50:00","9.2","50","19.5","40","2021/11/26 15:22:00","T","1.0","T","2021/11/26 00:29:00","T","2021/11/26 00:29:00","0.4","3.7","6.55","18.0","-2.2","4","2021/11/26 12:00:00","9.8","18.5","18.8","19.2","19.6","20.8","21.1","23.1"
"27","1018.4","1021.0","1020.4","2021/11/27 08:22:00","1016.9","2021/11/27 15:23:00","19.0","20.6","2021/11/27 11:45:00","17.2","2021/11/27 01:34:00","16.4","85","74","2021/11/27 23:52:00","9.2","60","19.8","60","2021/11/27 21:50:00","5.5","7.0","1.5","2021/11/27 06:45:00","3.5","2021/11/27 06:45:00","1.9","17.8","7.60","13.8","-1.6","4","2021/11/27 12:00:00","8.2","17.9","18.4","18.8","19.2","20.6","21.0","23.0"
"28","1015.8","1018.3","1017.8","2021/11/28 08:06:00","1014.0","2021/11/28 23:56:00","22.2","25.0","2021/11/28 10:39:00","20.2","2021/11/28 00:01:00","17.3","74","61","2021/11/28 10:41:00","5.7","60","17.0","50","2021/11/28 03:05:00","0.0","0.0","0.0","--","0.0","--","1.7","16.0","9.84","20.0","2.6","5","2021/11/28 11:00:00","9.0","19.9","19.5","19.6","19.7","20.8","20.9","22.8"
"29","1012.3","1014.8","1014.1","2021/11/29 08:28:00","1010.0","2021/11/29 14:32:00","23.3","27.8","2021/11/29 13:28:00","20.1","2021/11/29 23:45:00","18.1","73","57","2021/11/29 13:22:00","4.2","70","13.7","50","2021/11/29 10:59:00","0.0","0.0","0.0","--","0.0","--","10.0","94.0","16.21","27.2","3.4","6","2021/11/29 12:00:00","1.0","21.1","20.4","20.5","20.5","21.4","21.2","22.7"
"30","1015.2","1017.8","1019.8","2021/11/30 23:57:00","1011.9","2021/11/30 02:49:00","20.5","23.6","2021/11/30 13:06:00","17.0","2021/11/30 23:59:00","16.6","79","58","2021/11/30 23:18:00","6.2","50","18.1","50","2021/11/30 23:08:00","T","0.3","T","2021/11/30 15:49:00","T","2021/11/30 15:49:00","1.5","14.1","7.96","15.2","-5.2","4","2021/11/30 14:00:00","9.2","20.2","20.2","20.6","20.7","21.7","21.5","22.7"
